server id;request type;request time;read request;response time
2100;createOrder;756345.213712;756345.213712;756345.713712
2100;searchProduct;756384.683583;756384.683583;756385.383583
2100;searchProduct;756462.599604;756462.599604;756463.299604
2100;createOrder;756548.750807;756548.750807;756549.250807
2100;viewOrder;756568.356739;756568.356739;756568.756739
2100;searchProduct;756644.889415;756644.889415;756645.589415
2100;addToCart;756677.291776;756677.291776;756677.691776
2100;searchProduct;756687.130287;756687.130287;756687.830287
2100;addToCart;756924.615490;756924.615490;756925.015490
2100;searchProduct;756929.895712;756929.895712;756930.595712
2100;searchProduct;756942.017840;756942.017840;756942.717840
2100;searchProduct;757086.769877;757086.769877;757087.469877
2100;searchProduct;757156.757181;757156.757181;757157.457181
2100;addToCart;757257.374019;757257.374019;757257.774019
2100;searchProduct;757276.169517;757276.169517;757276.869517
2100;createOrder;757356.140960;757356.140960;757356.640960
2100;searchProduct;757604.121344;757604.121344;757604.821344
2100;addToCart;757618.284812;757618.284812;757618.684812
2100;searchProduct;757639.585640;757639.585640;757640.285640
2100;searchProduct;757681.835580;757681.835580;757682.535580
2100;searchProduct;757741.251806;757741.251806;757741.951806
2100;searchProduct;757811.378540;757811.378540;757812.178540
2100;addToCart;757898.882177;757898.882177;757899.282177
2100;searchProduct;758155.114240;758155.114240;758155.814240
2100;searchProduct;758172.664448;758172.664448;758173.364448
2100;searchProduct;758301.951472;758301.951472;758302.651472
2100;searchProduct;758339.390722;758339.390722;758340.090722
2100;searchProduct;758641.216271;758641.216271;758641.916271
2100;addToCart;758751.683105;758751.683105;758752.083105
2100;searchProduct;758814.898573;758814.898573;758815.598573
2100;searchProduct;758901.010457;758901.010457;758901.710457
2100;searchProduct;758965.382079;758965.382079;758966.082079
2100;searchProduct;759058.711562;759058.711562;759059.411562
2100;searchProduct;759326.954617;759326.954617;759327.654617
2100;searchProduct;759482.503068;759482.503068;759483.203068
2100;searchProduct;759489.519355;759489.519355;759490.219355
2100;searchProduct;759533.345426;759533.345426;759534.045426
2100;searchProduct;759590.691944;759590.691944;759591.391944
2100;searchProduct;759615.364700;759615.364700;759616.064700
2100;searchProduct;759634.014744;759634.014744;759634.714744
2100;searchProduct;759730.366132;759730.366132;759731.066132
2100;searchProduct;759771.657019;759771.657019;759772.357019
2100;addToCart;759849.907411;759849.907411;759850.307411
2100;searchProduct;759946.087771;759946.087771;759946.787771
2100;searchProduct;759982.969762;759982.969762;759983.669762
2100;addToCart;759995.075130;759995.075130;759995.475130
2100;searchProduct;760172.289002;760172.289002;760172.989002
2100;searchProduct;760249.714845;760249.714845;760250.414845
2100;addToCart;760261.160476;760261.160476;760261.560476
2100;searchProduct;760282.566671;760282.566671;760283.266671
2100;searchProduct;760383.802964;760383.802964;760384.502964
2100;addToCart;760431.357056;760431.357056;760431.757056
2100;searchProduct;760503.947838;760503.947838;760504.647838
2100;searchProduct;760556.580786;760556.580786;760557.280786
2100;searchProduct;760608.428828;760608.428828;760609.128828
2100;searchProduct;760697.145291;760697.145291;760697.845291
2100;createOrder;760736.619242;760736.619242;760737.119242
2100;searchProduct;760753.988818;760753.988818;760754.688818
2100;viewOrder;760755.919156;760755.919156;760756.319156
2100;searchProduct;760781.648306;760781.648306;760782.348306
2100;searchProduct;760794.198925;760794.198925;760794.898925
2100;searchProduct;760901.327683;760901.327683;760902.027683
2100;searchProduct;760930.323789;760930.323789;760931.023789
2100;searchProduct;760952.990400;760952.990400;760953.690400
2100;searchProduct;760974.543727;760974.543727;760975.243727
2100;searchProduct;761116.606414;761116.606414;761117.306414
2100;searchProduct;761159.733044;761159.733044;761160.433044
2100;searchProduct;761175.702933;761175.702933;761176.502933
2100;addToCart;761186.175793;761186.175793;761186.575793
2100;searchProduct;761255.830583;761255.830583;761256.530583
2100;searchProduct;761305.600077;761305.600077;761306.300077
2100;searchProduct;761307.068317;761307.068317;761307.768317
2100;searchProduct;761322.149701;761322.149701;761322.849701
2100;searchProduct;761350.591441;761350.591441;761351.291441
2100;searchProduct;761400.536458;761400.536458;761401.236458
2100;searchProduct;761436.527572;761436.527572;761437.227572
2100;searchProduct;761462.617397;761462.617397;761463.317397
2100;searchProduct;761517.204552;761517.204552;761517.904552
2100;searchProduct;761523.421200;761523.421200;761524.121200
2100;searchProduct;761575.777142;761575.777142;761576.477142
2100;searchProduct;761595.365930;761595.365930;761596.065930
2100;searchProduct;761692.161983;761692.161983;761692.861983
2100;searchProduct;762058.172656;762058.172656;762058.872656
2100;searchProduct;762105.673900;762105.673900;762106.373900
2100;searchProduct;762110.152675;762110.152675;762110.852675
2100;searchProduct;762155.826147;762155.826147;762156.526147
2100;searchProduct;762193.660823;762193.660823;762194.360823
2100;searchProduct;762198.151621;762198.151621;762198.851621
2100;searchProduct;762269.817857;762269.817857;762270.517857
2100;searchProduct;762275.036668;762275.036668;762275.736668
2100;searchProduct;762421.524858;762421.524858;762422.224858
2100;searchProduct;762519.824636;762519.824636;762520.524636
2100;searchProduct;762676.766060;762676.766060;762677.466060
2100;searchProduct;762703.631304;762703.631304;762704.331304
2100;addToCart;762768.127093;762768.127093;762768.527093
2100;searchProduct;763109.594242;763109.594242;763110.294242
2100;searchProduct;763222.881770;763222.881770;763223.581770
2100;searchProduct;763236.093918;763236.093918;763236.793918
2100;searchProduct;763243.311965;763243.311965;763244.011965
2100;addToCart;763243.763824;763243.763824;763244.163824
2100;searchProduct;763408.004108;763408.004108;763408.804108
2100;searchProduct;763659.018209;763659.018209;763659.718209
2100;searchProduct;763855.465698;763855.465698;763856.165698
2100;searchProduct;763931.192969;763931.192969;763931.892969
2100;searchProduct;764026.440968;764026.440968;764027.140968
2100;searchProduct;764069.807784;764069.807784;764070.507784
2100;searchProduct;764175.313279;764175.313279;764176.013279
2100;addToCart;764214.559955;764214.559955;764214.959955
2100;searchProduct;764279.626277;764279.626277;764280.326277
2100;addToCart;764370.953592;764370.953592;764371.353592
2100;searchProduct;764382.069299;764382.069299;764382.769299
2100;searchProduct;764500.099122;764500.099122;764500.799122
2100;searchProduct;764692.048447;764692.048447;764692.748447
2100;searchProduct;764758.516157;764758.516157;764759.216157
2100;searchProduct;764814.979996;764814.979996;764815.679996
2200;viewStatistics;764854.212714;764854.212714;764855.012714
2100;searchProduct;764864.203861;764864.203861;764864.903861
2200;viewStatistics;765048.031026;765048.031026;765048.831026
2100;addToCart;765063.697840;765063.697840;765064.097840
2100;searchProduct;765141.601070;765141.601070;765142.301070
2100;searchProduct;765234.749576;765234.749576;765235.449576
2100;searchProduct;765323.865678;765323.865678;765324.565678
2100;searchProduct;765558.874146;765558.874146;765559.574146
2100;searchProduct;765760.628774;765760.628774;765761.328774
2100;searchProduct;765762.821076;765762.821076;765763.521076
2100;searchProduct;765816.305101;765816.305101;765817.005101
2100;searchProduct;765841.180642;765841.180642;765841.880642
2100;addToCart;765975.608636;765975.608636;765976.008636
2100;searchProduct;766149.144688;766149.144688;766149.844688
2100;searchProduct;766230.508865;766230.508865;766231.208865
2100;searchProduct;766264.138259;766264.138259;766264.838259
2100;addToCart;766329.050426;766329.050426;766329.450426
2100;searchProduct;766418.614464;766418.614464;766419.314464
2100;addToCart;766434.120269;766434.120269;766434.520269
2100;searchProduct;766472.140974;766472.140974;766472.840974
2100;searchProduct;766500.415476;766500.415476;766501.115476
2100;searchProduct;766689.476754;766689.476754;766690.176754
2100;searchProduct;766729.571663;766729.571663;766730.271663
2100;searchProduct;766823.393884;766823.393884;766824.093884
2100;addToCart;767036.435444;767036.435444;767036.835444
2100;searchProduct;767060.679286;767060.679286;767061.379286
2100;addToCart;767407.470826;767407.470826;767407.870826
2100;searchProduct;767494.333376;767494.333376;767495.033376
2100;searchProduct;767501.168368;767501.168368;767501.868368
2100;searchProduct;767539.736037;767539.736037;767540.536037
2100;addToCart;767652.787326;767652.787326;767653.187326
2100;searchProduct;767772.805383;767772.805383;767773.505383
2100;searchProduct;767852.532303;767852.532303;767853.232303
2100;searchProduct;767866.415115;767866.415115;767867.115115
2100;searchProduct;767883.879232;767883.879232;767884.579232
2100;searchProduct;767925.812459;767925.812459;767926.512459
2100;searchProduct;767952.237628;767952.237628;767952.937628
2100;searchProduct;768202.448741;768202.448741;768203.148741
2100;searchProduct;768249.184779;768249.184779;768249.884779
2100;searchProduct;768346.149342;768346.149342;768346.849342
2100;searchProduct;768426.591830;768426.591830;768427.291830
2100;addToCart;768461.036144;768461.036144;768461.436144
2100;searchProduct;768787.917123;768787.917123;768788.617123
2100;searchProduct;768796.323544;768796.323544;768797.023544
2100;searchProduct;768828.465303;768828.465303;768829.165303
2100;addToCart;769072.507386;769072.507386;769072.907386
2100;createOrder;769134.195955;769134.195955;769134.695955
2100;searchProduct;769247.821034;769247.821034;769248.521034
2100;addToCart;769336.260116;769336.260116;769336.660116
2100;searchProduct;769416.162504;769416.162504;769416.862504
2100;searchProduct;769860.825771;769860.825771;769861.525771
2100;searchProduct;770272.842982;770272.842982;770273.542982
2100;addToCart;770281.880480;770281.880480;770282.280480
2100;searchProduct;770353.442394;770353.442394;770354.142394
2100;searchProduct;770417.289912;770417.289912;770417.989912
2100;searchProduct;770420.508616;770420.508616;770421.208616
2100;searchProduct;770469.592535;770469.592535;770470.292535
2100;searchProduct;770784.341011;770784.341011;770785.041011
2200;viewStatistics;770838.483242;770838.483242;770839.283242
2100;addToCart;771222.448521;771222.448521;771222.848521
2100;searchProduct;771312.751057;771312.751057;771313.451057
2100;searchProduct;771345.406626;771345.406626;771346.106626
2100;searchProduct;771376.494462;771376.494462;771377.194462
2100;searchProduct;771395.826601;771395.826601;771396.526601
2100;searchProduct;771437.706536;771437.706536;771438.406536
2100;searchProduct;771481.861814;771481.861814;771482.561814
2100;searchProduct;771513.427316;771513.427316;771514.127316
2100;searchProduct;771639.223669;771639.223669;771639.923669
2100;searchProduct;771663.701602;771663.701602;771664.401602
2200;viewStatistics;771731.793019;771731.793019;771732.593019
2100;addToCart;771935.142992;771935.142992;771935.542992
2100;searchProduct;772088.003141;772088.003141;772088.703141
2200;addProduct;772114.364591;772114.364591;772114.864591
2100;searchProduct;772178.410835;772178.410835;772179.110835
2100;searchProduct;772253.470039;772253.470039;772254.170039
2100;searchProduct;772300.799642;772300.799642;772301.499642
2100;searchProduct;772366.403265;772366.403265;772367.103265
2100;searchProduct;772438.810974;772438.810974;772439.510974
2100;searchProduct;772620.569708;772620.569708;772621.269708
2100;searchProduct;772655.712358;772655.712358;772656.412358
2200;addProduct;772668.681741;772668.681741;772669.181741
2100;addToCart;772741.611606;772741.611606;772742.011606
2100;searchProduct;772803.809480;772803.809480;772804.609480
2100;searchProduct;772880.583446;772880.583446;772881.283446
2100;addToCart;772948.444479;772948.444479;772948.844479
2100;searchProduct;772958.119344;772958.119344;772958.819344
2100;addToCart;773023.522385;773023.522385;773023.922385
2100;searchProduct;773065.569961;773065.569961;773066.269961
2200;addProduct;773075.784004;773075.784004;773076.284004
2100;searchProduct;773101.493159;773101.493159;773102.193159
2100;searchProduct;773115.215638;773115.215638;773115.915638
2100;searchProduct;773212.303473;773212.303473;773213.003473
2100;searchProduct;773396.444769;773396.444769;773397.144769
2100;addToCart;773496.474328;773496.474328;773496.874328
2100;searchProduct;773991.341103;773991.341103;773992.041103
2100;searchProduct;774146.920902;774146.920902;774147.620902
2100;searchProduct;774403.192657;774403.192657;774403.892657
2100;searchProduct;774551.178028;774551.178028;774551.878028
2100;searchProduct;774557.303663;774557.303663;774558.003663
2100;addToCart;774650.801547;774650.801547;774651.201547
2100;searchProduct;774705.249492;774705.249492;774705.949492
2200;addProduct;774749.461491;774749.461491;774749.961491
2100;searchProduct;774889.943743;774889.943743;774890.643743
2100;addToCart;774962.033107;774962.033107;774962.433107
2100;searchProduct;774967.027403;774967.027403;774967.727403
2100;searchProduct;774967.804499;774967.827403;774968.527403
2100;searchProduct;774991.644221;774991.644221;774992.344221
2100;addToCart;775013.202659;775013.202659;775013.602659
2100;searchProduct;775125.987047;775125.987047;775126.687047
2100;searchProduct;775323.014291;775323.014291;775323.714291
2100;searchProduct;775580.875314;775580.875314;775581.575314
2100;searchProduct;775606.512255;775606.512255;775607.212255
2100;searchProduct;775691.604464;775691.604464;775692.304464
2100;searchProduct;775694.422059;775694.422059;775695.122059
2100;searchProduct;775745.617208;775745.617208;775746.317208
2000;viewAvailableShippings;775924.875110;775924.875110;775925.475110
2100;searchProduct;776102.294747;776102.294747;776102.994747
2100;searchProduct;776275.799823;776275.799823;776276.499823
2100;searchProduct;776312.754432;776312.754432;776313.454432
2100;addToCart;776604.882353;776604.882353;776605.282353
2100;searchProduct;776718.545706;776718.545706;776719.245706
2100;searchProduct;777126.365665;777126.365665;777127.065665
2100;searchProduct;777267.791907;777267.791907;777268.491907
2000;viewAvailableShippings;777409.150548;777409.150548;777409.750548
2100;searchProduct;777618.673058;777618.673058;777619.373058
2100;searchProduct;777668.218120;777668.218120;777668.918120
2000;takeInChargeShipping;777863.269849;777863.269849;777863.669849
2000;takeInChargeShipping;777954.601088;777954.601088;777955.001088
2100;searchProduct;778153.860513;778153.860513;778154.560513
2100;searchProduct;778393.071680;778393.071680;778393.771680
2100;searchProduct;778475.308220;778475.308220;778476.008220
2100;searchProduct;778546.070300;778546.070300;778546.770300
2100;searchProduct;778867.514365;778867.514365;778868.214365
2100;searchProduct;778892.616844;778892.616844;778893.316844
2100;searchProduct;779091.901890;779091.901890;779092.601890
2100;searchProduct;779164.099654;779164.099654;779164.799654
2000;changeStatusDelivery;779236.543664;779236.543664;779236.943664
2100;searchProduct;779380.599041;779380.599041;779381.299041
2100;searchProduct;779399.858630;779399.858630;779400.558630
2100;searchProduct;779439.298802;779439.298802;779439.998802
2100;addToCart;779601.358239;779601.358239;779601.758239
2000;changeStatusDelivery;779617.370996;779617.370996;779617.770996
2100;searchProduct;779791.597578;779791.597578;779792.297578
2100;searchProduct;780074.627804;780074.627804;780075.327804
2100;searchProduct;780115.455060;780115.455060;780116.155060
2100;searchProduct;780225.773339;780225.773339;780226.473339
2100;searchProduct;780251.855443;780251.855443;780252.555443
2200;viewStatistics;780354.537068;780354.537068;780355.337068
2100;searchProduct;780488.858548;780488.858548;780489.558548
2100;searchProduct;780523.679266;780523.679266;780524.379266
2100;searchProduct;780642.441167;780642.441167;780643.141167
2100;searchProduct;780817.243583;780817.243583;780817.943583
2100;searchProduct;780876.167408;780876.167408;780876.867408
2100;searchProduct;780917.549294;780917.549294;780918.249294
2100;searchProduct;781094.411238;781094.411238;781095.111238
2100;searchProduct;781320.800465;781320.800465;781321.500465
2100;addToCart;781367.592330;781367.592330;781367.992330
2100;searchProduct;781374.788053;781374.788053;781375.488053
2100;addToCart;781477.802684;781477.802684;781478.202684
2100;searchProduct;781568.777417;781568.777417;781569.477417
2100;searchProduct;781568.787675;781568.877417;781570.177417
2100;createOrder;781689.398574;781689.398574;781689.898574
2100;viewOrder;781708.926007;781708.926007;781709.326007
2100;searchProduct;781869.086522;781869.086522;781869.786522
2100;searchProduct;782013.182147;782013.182147;782013.882147
2100;searchProduct;782026.942441;782026.942441;782027.642441
2100;searchProduct;782443.055287;782443.055287;782443.755287
2100;searchProduct;782471.815977;782471.815977;782472.515977
2100;addToCart;782766.992298;782766.992298;782767.392298
2100;searchProduct;782863.813853;782863.813853;782864.513853
2100;searchProduct;783028.034526;783028.034526;783028.734526
2100;searchProduct;783469.357884;783469.357884;783470.057884
2100;searchProduct;783537.938486;783537.938486;783538.638486
2100;searchProduct;783671.923539;783671.923539;783672.623539
2100;searchProduct;784217.196715;784217.196715;784217.896715
2100;searchProduct;784762.419310;784762.419310;784763.119310
2100;addToCart;784843.136962;784843.136962;784843.536962
2100;searchProduct;785527.365314;785527.365314;785528.065314
2100;searchProduct;785610.271899;785610.271899;785610.971899
2100;searchProduct;785724.459475;785724.459475;785725.159475
2100;addToCart;785885.554651;785885.554651;785885.954651
2100;searchProduct;786501.693889;786501.693889;786502.393889
2100;createOrder;786700.681578;786700.681578;786701.181578
2100;searchProduct;786827.229102;786827.229102;786827.929102
2100;addToCart;787051.469800;787051.469800;787051.869800
2100;searchProduct;787163.157904;787163.157904;787163.857904
2100;searchProduct;787188.737459;787188.737459;787189.437459
2100;searchProduct;787209.053295;787209.053295;787209.753295
2100;searchProduct;787725.300475;787725.300475;787726.000475
2100;searchProduct;787918.196314;787918.196314;787918.896314
2100;searchProduct;788735.848467;788735.848467;788736.548467
2100;searchProduct;789017.261867;789017.261867;789017.961867
2100;searchProduct;789063.134458;789063.134458;789063.834458
2100;searchProduct;789162.568915;789162.568915;789163.268915
2100;addToCart;789201.379093;789201.379093;789201.779093
2100;searchProduct;789409.655526;789409.655526;789410.355526
2100;searchProduct;789470.465205;789470.465205;789471.165205
2100;searchProduct;789495.783562;789495.783562;789496.483562
2100;searchProduct;789529.020708;789529.020708;789529.720708
2100;addToCart;789561.316088;789561.316088;789561.716088
2100;searchProduct;789562.573347;789562.573347;789563.273347
2100;searchProduct;789571.293964;789571.293964;789571.993964
2100;searchProduct;789639.454509;789639.454509;789640.154509
2100;searchProduct;789737.327019;789737.327019;789738.027019
2100;searchProduct;789804.391059;789804.391059;789805.091059
2100;addToCart;789860.165303;789860.165303;789860.565303
2100;searchProduct;789902.283560;789902.283560;789902.983560
2100;addToCart;789925.295112;789925.295112;789925.695112
2100;addToCart;789931.233174;789931.233174;789931.633174
2100;addToCart;790054.172085;790054.172085;790054.572085
2100;searchProduct;790134.895128;790134.895128;790135.595128
2100;searchProduct;790146.795818;790146.795818;790147.495818
2100;searchProduct;790256.831568;790256.831568;790257.531568
2100;searchProduct;790389.418953;790389.418953;790390.118953
2100;searchProduct;790451.258914;790451.258914;790451.958914
2100;addToCart;790534.475272;790534.475272;790534.875272
2100;searchProduct;790736.944076;790736.944076;790737.644076
2100;addToCart;790738.155516;790738.155516;790738.555516
2000;viewAvailableShippings;790759.996292;790759.996292;790760.596292
2100;searchProduct;790766.863961;790766.863961;790767.563961
2100;searchProduct;791036.834937;791036.834937;791037.534937
2100;addToCart;791124.513208;791124.513208;791124.913208
2100;addToCart;791166.315991;791166.315991;791166.715991
2100;searchProduct;791166.442717;791166.442717;791167.142717
2100;searchProduct;791201.451803;791201.451803;791202.151803
2000;takeInChargeShipping;791225.843789;791225.843789;791226.243789
2100;searchProduct;791269.906946;791269.906946;791270.606946
2100;searchProduct;791386.195446;791386.195446;791386.895446
2100;searchProduct;791602.539017;791602.539017;791603.239017
2100;addToCart;791651.917728;791651.917728;791652.317728
2100;addToCart;791908.918392;791908.918392;791909.318392
2100;searchProduct;792057.277883;792057.277883;792057.977883
2100;searchProduct;792109.005351;792109.005351;792109.705351
2100;addToCart;792128.761530;792128.761530;792129.161530
2100;searchProduct;792177.717656;792177.717656;792178.417656
2100;searchProduct;792258.238528;792258.238528;792258.938528
2100;searchProduct;792267.116918;792267.116918;792267.816918
2100;searchProduct;792497.717405;792497.717405;792498.417405
2100;searchProduct;792661.312700;792661.312700;792662.012700
2100;searchProduct;792892.441975;792892.441975;792893.141975
2100;searchProduct;793226.915497;793226.915497;793227.615497
2100;searchProduct;793275.374597;793275.374597;793276.074597
2100;addToCart;793512.487201;793512.487201;793512.887201
2100;searchProduct;793847.838958;793847.838958;793848.538958
2100;searchProduct;793890.776164;793890.776164;793891.476164
2100;searchProduct;793899.299338;793899.299338;793899.999338
2100;searchProduct;793968.204009;793968.204009;793968.904009
2100;searchProduct;793991.154631;793991.154631;793991.854631
2000;changeStatusDelivery;794100.858922;794100.858922;794101.258922
2100;addToCart;794246.349731;794246.349731;794246.749731
2100;searchProduct;794523.062825;794523.062825;794523.762825
2100;searchProduct;794558.684866;794558.684866;794559.384866
2100;searchProduct;794811.929355;794811.929355;794812.629355
2100;addToCart;794829.869420;794829.869420;794830.269420
2100;searchProduct;794918.737343;794918.737343;794919.437343
2100;searchProduct;795010.598647;795010.598647;795011.298647
2100;searchProduct;795064.009189;795064.009189;795064.809189
2100;searchProduct;795108.391528;795108.391528;795109.091528
2100;addToCart;795119.541491;795119.541491;795119.941491
2100;addToCart;795149.161583;795149.161583;795149.561583
2100;searchProduct;795246.964981;795246.964981;795247.664981
2100;searchProduct;795334.188277;795334.188277;795334.888277
2100;searchProduct;795345.723532;795345.723532;795346.423532
2100;searchProduct;795463.482830;795463.482830;795464.182830
2100;searchProduct;795687.021513;795687.021513;795687.721513
2100;searchProduct;795766.709891;795766.709891;795767.409891
2100;searchProduct;795893.019914;795893.019914;795893.719914
2100;addToCart;796005.373831;796005.373831;796005.773831
2100;searchProduct;796078.989309;796078.989309;796079.689309
2100;searchProduct;796215.390528;796215.390528;796216.090528
2100;addToCart;796235.025846;796235.025846;796235.425846
2100;searchProduct;796556.222349;796556.222349;796556.922349
2100;searchProduct;796585.625906;796585.625906;796586.325906
2100;searchProduct;796617.780023;796617.780023;796618.480023
2100;addToCart;796819.363163;796819.363163;796819.763163
2100;searchProduct;797055.808290;797055.808290;797056.508290
2100;addToCart;797064.921470;797064.921470;797065.321470
2100;searchProduct;797069.500230;797069.500230;797070.200230
2100;searchProduct;797137.576877;797137.576877;797138.276877
2100;searchProduct;797176.505230;797176.505230;797177.205230
2100;searchProduct;797347.803672;797347.803672;797348.503672
2100;searchProduct;797516.937249;797516.937249;797517.637249
2100;searchProduct;797555.182802;797555.182802;797555.882802
2100;searchProduct;797583.830250;797583.830250;797584.530250
2100;searchProduct;797707.314011;797707.314011;797708.014011
2100;searchProduct;797978.813928;797978.813928;797979.513928
2100;searchProduct;798039.380514;798039.380514;798040.080514
2100;addToCart;798399.613492;798399.613492;798400.013492
2000;changeStatusDelivery;798660.955518;798660.955518;798661.355518
2100;searchProduct;798670.318921;798670.318921;798671.018921
2100;searchProduct;798684.339950;798684.339950;798685.039950
2100;addToCart;798724.783009;798724.783009;798725.183009
2200;viewStatistics;798799.015387;798799.015387;798799.815387
2100;searchProduct;798831.589298;798831.589298;798832.289298
2100;searchProduct;798850.395223;798850.395223;798851.095223
2100;addToCart;798881.458013;798881.458013;798881.858013
2000;viewAvailableShippings;798978.531849;798978.531849;798979.131849
2100;searchProduct;799200.021630;799200.021630;799200.721630
2100;searchProduct;799290.844109;799290.844109;799291.544109
2100;searchProduct;799389.899574;799389.899574;799390.599574
2200;viewStatistics;799619.706869;799619.706869;799620.506869
2100;searchProduct;799687.067920;799687.067920;799687.767920
2000;takeInChargeShipping;799987.527142;799987.527142;799987.927142
2100;searchProduct;800055.026367;800055.026367;800055.726367
2100;searchProduct;800164.771288;800164.771288;800165.471288
2100;searchProduct;800221.017825;800221.017825;800221.717825
2000;viewAvailableShippings;800376.433001;800376.433001;800377.033001
2100;searchProduct;800431.739207;800431.739207;800432.439207
2100;searchProduct;800483.942617;800483.942617;800484.642617
2100;searchProduct;800510.270690;800510.270690;800510.970690
2100;addToCart;800630.184790;800630.184790;800630.584790
2100;searchProduct;800720.101173;800720.101173;800720.801173
2100;addToCart;801237.901839;801237.901839;801238.301839
2100;searchProduct;801465.617069;801465.617069;801466.317069
2100;addToCart;801555.598830;801555.598830;801555.998830
2100;searchProduct;801571.124077;801571.124077;801571.824077
2100;searchProduct;801743.164007;801743.164007;801743.864007
2100;addToCart;801801.895791;801801.895791;801802.295791
2100;addToCart;801813.506348;801813.506348;801813.906348
2000;changeStatusDelivery;802077.041300;802077.041300;802077.441300
2100;searchProduct;802078.741183;802078.741183;802079.441183
2100;searchProduct;802097.782253;802097.782253;802098.482253
2100;searchProduct;802417.934411;802417.934411;802418.634411
2100;searchProduct;802431.435452;802431.435452;802432.135452
2100;searchProduct;802589.923820;802589.923820;802590.623820
2100;searchProduct;802718.852793;802718.852793;802719.552793
2100;searchProduct;802844.099411;802844.099411;802844.799411
2100;searchProduct;802860.593345;802860.593345;802861.293345
2100;searchProduct;803081.382045;803081.382045;803082.082045
2000;changeStatusDelivery;803209.471766;803209.471766;803209.871766
2100;searchProduct;803336.793253;803336.793253;803337.493253
2100;addToCart;803428.455125;803428.455125;803428.855125
2100;searchProduct;803573.821712;803573.821712;803574.521712
2100;searchProduct;803839.555573;803839.555573;803840.255573
2100;searchProduct;803855.190289;803855.190289;803855.890289
2100;searchProduct;803886.502917;803886.502917;803887.202917
2100;searchProduct;803989.137497;803989.137497;803989.837497
2100;searchProduct;804096.734308;804096.734308;804097.434308
2100;searchProduct;804107.735066;804107.735066;804108.435066
2100;searchProduct;804417.744756;804417.744756;804418.444756
2100;searchProduct;804432.173883;804432.173883;804432.873883
2100;searchProduct;804442.838385;804442.838385;804443.538385
2100;searchProduct;804520.225098;804520.225098;804520.925098
2100;searchProduct;804855.981768;804855.981768;804856.681768
2100;searchProduct;804921.016543;804921.016543;804921.716543
2100;addToCart;804978.894162;804978.894162;804979.294162
2200;viewStatistics;805006.818279;805006.818279;805007.618279
2100;createOrder;805300.000812;805300.000812;805300.500812
2100;searchProduct;805355.180484;805355.180484;805355.880484
2100;searchProduct;805424.190458;805424.190458;805424.890458
2100;searchProduct;805546.638969;805546.638969;805547.338969
2100;searchProduct;805707.777050;805707.777050;805708.477050
2100;searchProduct;805714.766129;805714.766129;805715.466129
2100;searchProduct;805830.977086;805830.977086;805831.677086
2100;searchProduct;805918.463474;805918.463474;805919.163474
2100;addToCart;805979.375005;805979.375005;805979.775005
2100;addToCart;806058.641033;806058.641033;806059.041033
2100;addToCart;806089.828228;806089.828228;806090.228228
2100;searchProduct;806148.332755;806148.332755;806149.032755
2100;addToCart;806160.665303;806160.665303;806161.065303
2100;searchProduct;806226.974034;806226.974034;806227.674034
2100;searchProduct;806279.606983;806279.606983;806280.306983
2100;searchProduct;806332.926887;806332.926887;806333.626887
2100;searchProduct;806390.587689;806390.587689;806391.287689
2100;searchProduct;806467.767448;806467.767448;806468.467448
2100;addToCart;806475.407113;806475.407113;806475.807113
2100;searchProduct;806563.597007;806563.597007;806564.297007
2100;searchProduct;806604.905011;806604.905011;806605.605011
2100;searchProduct;806609.457344;806609.457344;806610.157344
2100;searchProduct;806676.177474;806676.177474;806676.877474
2100;searchProduct;806770.039179;806770.039179;806770.739179
2100;searchProduct;806897.514170;806897.514170;806898.214170
2100;addToCart;806919.800251;806919.800251;806920.200251
2000;changeStatusDelivery;806993.480007;806993.480007;806993.880007
2100;searchProduct;806994.363803;806994.363803;806995.063803
2100;searchProduct;807391.494553;807391.494553;807392.194553
2000;viewAvailableShippings;807513.986455;807513.986455;807514.586455
2100;addToCart;807547.688440;807547.688440;807548.088440
2100;searchProduct;807584.266001;807584.266001;807584.966001
2100;searchProduct;807587.336511;807587.336511;807588.036511
2100;searchProduct;807662.810581;807662.810581;807663.510581
2100;addToCart;807724.073129;807724.073129;807724.473129
2100;addToCart;808011.051005;808011.051005;808011.451005
2000;takeInChargeShipping;808067.898357;808067.898357;808068.298357
2100;searchProduct;808209.874628;808209.874628;808210.574628
2100;addToCart;808254.743872;808254.743872;808255.143872
2100;searchProduct;808407.831314;808407.831314;808408.531314
2100;searchProduct;808454.031428;808454.031428;808454.731428
2100;addToCart;808635.910963;808635.910963;808636.310963
2100;searchProduct;808671.434277;808671.434277;808672.134277
2100;searchProduct;808735.534987;808735.534987;808736.234987
2100;searchProduct;808794.755875;808794.755875;808795.455875
2100;searchProduct;808828.672426;808828.672426;808829.372426
2100;searchProduct;809166.321388;809166.321388;809167.021388
2100;addToCart;809214.091416;809214.091416;809214.491416
2100;searchProduct;809265.591683;809265.591683;809266.291683
2100;searchProduct;809498.094715;809498.094715;809498.794715
2100;addToCart;809501.664011;809501.664011;809502.064011
2100;searchProduct;809756.169631;809756.169631;809756.869631
2100;searchProduct;809915.265189;809915.265189;809915.965189
2100;searchProduct;810048.876090;810048.876090;810049.576090
2100;addToCart;810093.689549;810093.689549;810094.089549
2100;searchProduct;810133.563821;810133.563821;810134.263821
