server id;request type;request time;read request;response time
2100;searchProduct;7081.172638;7081.172638;7081.892638
2100;searchProduct;7107.880490;7107.880490;7108.600490
2100;searchProduct;7147.946208;7147.946208;7148.666208
2100;addToCart;7203.567671;7203.567671;7203.987671
2100;searchProduct;7263.429810;7263.429810;7264.149810
2100;addToCart;7330.627282;7330.627282;7331.047282
2100;searchProduct;7578.993831;7578.993831;7579.713831
2100;addToCart;7675.336986;7675.336986;7675.756986
2100;searchProduct;7695.923792;7695.923792;7696.643792
2100;searchProduct;7705.026344;7705.026344;7705.746344
2100;addToCart;7717.898101;7717.898101;7718.318101
2100;searchProduct;7851.605003;7851.605003;7852.325003
2100;searchProduct;7970.715566;7970.715566;7971.435566
2100;searchProduct;8097.417009;8097.417009;8098.137009
2100;searchProduct;8242.458025;8242.458025;8243.178025
2100;searchProduct;8298.252924;8298.252924;8298.972924
2100;addToCart;8425.384278;8425.384278;8425.804278
2100;searchProduct;8500.682102;8500.682102;8501.402102
2100;addToCart;8553.472194;8553.472194;8553.892194
2100;searchProduct;8780.424796;8780.424796;8781.144796
2100;searchProduct;8925.652062;8925.652062;8926.372062
2100;searchProduct;9025.063405;9025.063405;9025.783405
2100;searchProduct;9150.965769;9150.965769;9151.685769
2100;searchProduct;9210.979255;9210.979255;9211.699255
2100;searchProduct;9276.718844;9276.718844;9277.438844
2100;searchProduct;9319.937153;9319.937153;9320.657153
2100;addToCart;9343.729470;9343.729470;9344.149470
2100;searchProduct;9411.718058;9411.718058;9412.438058
2100;searchProduct;9467.102257;9467.102257;9467.822257
2100;addToCart;9555.281994;9555.281994;9555.701994
2100;searchProduct;9694.700965;9694.700965;9695.420965
2100;searchProduct;9722.422773;9722.422773;9723.142773
2100;searchProduct;9819.021696;9819.021696;9819.741696
2100;searchProduct;9824.575872;9824.575872;9825.295872
2100;searchProduct;9852.777243;9852.777243;9853.497243
2100;searchProduct;9924.639323;9924.639323;9925.359323
2100;addToCart;9983.621158;9983.621158;9984.041158
2100;searchProduct;10014.669237;10014.669237;10015.389237
2100;searchProduct;10098.884594;10098.884594;10099.604594
2100;searchProduct;10208.723921;10208.723921;10209.443921
2100;searchProduct;10252.668298;10252.668298;10253.388298
2100;addToCart;10328.732491;10328.732491;10329.152491
2100;addToCart;10367.668178;10367.668178;10368.088178
2100;searchProduct;10539.934191;10539.934191;10540.654191
2100;searchProduct;10580.826220;10580.826220;10581.546220
2100;searchProduct;10664.864140;10664.864140;10665.584140
2100;searchProduct;10838.168993;10838.168993;10838.888993
2100;searchProduct;11097.868219;11097.868219;11098.588219
2100;addToCart;11330.593480;11330.593480;11331.013480
2100;searchProduct;11451.787847;11451.787847;11452.507847
2100;searchProduct;11478.393583;11478.393583;11479.113583
2100;searchProduct;11529.843942;11529.843942;11530.563942
2100;searchProduct;11600.630548;11600.630548;11601.350548
2100;searchProduct;11740.962083;11740.962083;11741.682083
2100;searchProduct;12090.620953;12090.620953;12091.340953
2100;addToCart;12106.843747;12106.843747;12107.263747
2100;searchProduct;12482.756820;12482.756820;12483.476820
2100;searchProduct;12716.427846;12716.427846;12717.147846
2100;searchProduct;12856.616110;12856.616110;12857.336110
2100;searchProduct;12892.925351;12892.925351;12893.645351
2100;searchProduct;13063.808451;13063.808451;13064.528451
2100;searchProduct;13149.096295;13149.096295;13149.816295
2100;searchProduct;13498.000882;13498.000882;13498.720882
2100;searchProduct;13782.186097;13782.186097;13782.906097
2100;searchProduct;13983.134007;13983.134007;13983.854007
2100;addToCart;14005.256348;14005.256348;14005.676348
2100;searchProduct;14088.095186;14088.095186;14088.815186
2100;addToCart;14133.915589;14133.915589;14134.335589
2100;createOrder;14210.661351;14210.661351;14211.181351
2100;viewOrder;14243.760143;14243.760143;14244.180143
2100;searchProduct;14322.715935;14322.715935;14323.435935
2100;searchProduct;14912.633764;14912.633764;14913.353764
2100;searchProduct;14947.434495;14947.434495;14948.154495
2100;searchProduct;15164.913540;15164.913540;15165.633540
2100;searchProduct;15184.925579;15184.925579;15185.645579
2100;searchProduct;15265.842549;15265.842549;15266.562549
2100;searchProduct;15559.534071;15559.534071;15560.254071
2100;addToCart;15597.340457;15597.340457;15597.760457
2100;searchProduct;15655.498530;15655.498530;15656.218530
2100;searchProduct;15943.394136;15943.394136;15944.114136
2100;searchProduct;15985.626623;15985.626623;15986.346623
2100;addToCart;16113.842873;16113.842873;16114.262873
2100;searchProduct;16115.312649;16115.312649;16116.032649
2100;searchProduct;16213.356417;16213.356417;16214.076417
2100;createOrder;16295.501493;16295.501493;16296.021493
2100;viewOrder;16330.290941;16330.290941;16330.710941
2100;searchProduct;16535.260513;16535.260513;16535.980513
2100;searchProduct;16601.431717;16601.431717;16602.151717
2100;searchProduct;16657.477546;16657.477546;16658.197546
2100;searchProduct;16703.756937;16703.756937;16704.476937
2100;searchProduct;16829.333199;16829.333199;16830.053199
2100;searchProduct;17070.794850;17070.794850;17071.514850
2100;searchProduct;17267.342360;17267.342360;17268.062360
2100;searchProduct;17559.024286;17559.024286;17559.744286
2100;searchProduct;17741.659541;17741.659541;17742.379541
2100;searchProduct;17814.615303;17814.615303;17815.335303
2100;searchProduct;18622.137122;18622.137122;18622.857122
2200;viewStatistics;18717.936906;18717.936906;18718.756906
2100;searchProduct;18744.041464;18744.041464;18744.761464
2100;searchProduct;18787.782117;18787.782117;18788.502117
2100;searchProduct;18868.402397;18868.402397;18869.122397
2100;searchProduct;18983.056319;18983.056319;18983.776319
2100;searchProduct;19031.336998;19031.336998;19032.056998
2100;searchProduct;19070.800551;19070.800551;19071.520551
2100;searchProduct;19317.529933;19317.529933;19318.249933
2100;searchProduct;19461.741589;19461.741589;19462.461589
2100;searchProduct;19593.640972;19593.640972;19594.360972
2100;searchProduct;19600.714956;19600.714956;19601.434956
2100;searchProduct;19652.051848;19652.051848;19652.771848
2100;addToCart;19730.265489;19730.265489;19730.685489
2100;searchProduct;19739.489820;19739.489820;19740.209820
2100;searchProduct;19821.170402;19821.170402;19821.890402
2100;searchProduct;19938.378398;19938.378398;19939.098398
2100;searchProduct;20002.003772;20002.003772;20002.723772
2100;searchProduct;20382.712628;20382.712628;20383.432628
2100;searchProduct;20449.978136;20449.978136;20450.698136
2100;addToCart;20809.174963;20809.174963;20809.594963
2100;searchProduct;20870.050554;20870.050554;20870.770554
2100;searchProduct;21073.978027;21073.978027;21074.698027
2100;searchProduct;21124.832257;21124.832257;21125.552257
2100;searchProduct;21173.412253;21173.412253;21174.132253
2100;searchProduct;21268.751674;21268.751674;21269.471674
2100;searchProduct;21339.204231;21339.204231;21339.924231
2200;viewStatistics;21381.970644;21381.970644;21382.790644
2100;searchProduct;21803.740824;21803.740824;21804.460824
2100;searchProduct;21891.353290;21891.353290;21892.073290
2100;searchProduct;21900.638229;21900.638229;21901.358229
2100;searchProduct;21936.376630;21936.376630;21937.096630
2100;searchProduct;22074.161540;22074.161540;22074.881540
2200;viewStatistics;22233.592631;22233.592631;22234.412631
2100;searchProduct;22302.735579;22302.735579;22303.455579
2100;searchProduct;22372.054785;22372.054785;22372.774785
2100;searchProduct;22416.871375;22416.871375;22417.591375
2100;addToCart;22490.829444;22490.829444;22491.249444
2100;searchProduct;22667.693929;22667.693929;22668.413929
2100;addToCart;22699.768696;22699.768696;22700.188696
2100;searchProduct;22844.481938;22844.481938;22845.201938
2100;searchProduct;22856.992567;22856.992567;22857.712567
2100;searchProduct;22974.284376;22974.284376;22975.004376
2100;searchProduct;22980.514372;22980.514372;22981.234372
2100;searchProduct;22989.236730;22989.236730;22989.956730
2100;searchProduct;23214.718967;23214.718967;23215.438967
2100;addToCart;23485.729687;23485.729687;23486.149687
2100;searchProduct;23663.219718;23663.219718;23663.939718
2100;searchProduct;23789.957488;23789.957488;23790.677488
2100;addToCart;23825.609697;23825.609697;23826.029697
2100;searchProduct;23942.906962;23942.906962;23943.626962
2100;searchProduct;24344.191105;24344.191105;24344.911105
2100;searchProduct;24395.192625;24395.192625;24395.912625
2100;searchProduct;24610.270272;24610.270272;24610.990272
2100;searchProduct;24657.363184;24657.363184;24658.083184
2100;searchProduct;24882.953060;24882.953060;24883.673060
2100;searchProduct;24974.408007;24974.408007;24975.128007
2100;addToCart;25044.541806;25044.541806;25044.961806
2100;searchProduct;25073.009284;25073.009284;25073.729284
2100;searchProduct;25396.380350;25396.380350;25397.100350
2100;searchProduct;25879.653674;25879.653674;25880.373674
2100;addToCart;25883.793479;25883.793479;25884.213479
2100;searchProduct;25952.945489;25952.945489;25953.665489
2100;searchProduct;26510.669553;26510.669553;26511.389553
2100;createOrder;26575.260944;26575.260944;26575.780944
2100;viewOrder;26607.183528;26607.183528;26607.603528
2100;searchProduct;26766.099976;26766.099976;26766.819976
2100;searchProduct;26913.119573;26913.119573;26913.839573
2100;searchProduct;27070.672064;27070.672064;27071.392064
2100;searchProduct;27194.921972;27194.921972;27195.641972
2100;searchProduct;27209.638671;27209.638671;27210.358671
2100;searchProduct;27384.054721;27384.054721;27384.774721
2100;searchProduct;27431.451240;27431.451240;27432.171240
2100;searchProduct;27742.216880;27742.216880;27742.936880
2100;searchProduct;27749.484938;27749.484938;27750.204938
2100;addToCart;27815.551690;27815.551690;27815.971690
2100;addToCart;28277.858656;28277.858656;28278.278656
2100;searchProduct;28338.424088;28338.424088;28339.144088
2100;searchProduct;28599.081607;28599.081607;28599.801607
2100;searchProduct;28666.588243;28666.588243;28667.308243
2100;createOrder;28780.179963;28780.179963;28780.699963
2100;searchProduct;28880.647315;28880.647315;28881.367315
2100;addToCart;29191.111125;29191.111125;29191.531125
2100;searchProduct;29199.003768;29199.003768;29199.723768
2100;searchProduct;29201.145104;29201.145104;29201.865104
2100;addToCart;29210.547521;29210.547521;29210.967521
2100;addToCart;29284.474034;29284.474034;29284.894034
2100;searchProduct;29441.054590;29441.054590;29441.774590
2100;searchProduct;29463.857563;29463.857563;29464.577563
2100;addToCart;29549.113423;29549.113423;29549.533423
2100;searchProduct;29657.220725;29657.220725;29657.940725
2100;searchProduct;29659.507535;29659.507535;29660.227535
2100;createOrder;29827.689501;29827.689501;29828.209501
2100;searchProduct;29827.815850;29827.815850;29828.535850
2100;viewOrder;29881.719577;29881.719577;29882.139577
2100;searchProduct;29937.793007;29937.793007;29938.513007
2100;searchProduct;30038.705523;30038.705523;30039.425523
2100;searchProduct;30041.247762;30041.247762;30041.967762
2100;searchProduct;30140.960793;30140.960793;30141.680793
2100;searchProduct;30227.755258;30227.755258;30228.475258
2100;searchProduct;30278.287854;30278.287854;30279.007854
2100;searchProduct;30326.578610;30326.578610;30327.298610
2100;searchProduct;30458.252639;30458.252639;30458.972639
2100;searchProduct;30521.866667;30521.866667;30522.586667
2100;searchProduct;30645.461041;30645.461041;30646.181041
2100;searchProduct;30743.121650;30743.121650;30743.841650
2100;addToCart;30750.305796;30750.305796;30750.725796
2100;addToCart;30793.770321;30793.770321;30794.190321
2100;searchProduct;30849.824360;30849.824360;30850.544360
2100;searchProduct;30898.338838;30898.338838;30899.058838
2100;searchProduct;30917.337174;30917.337174;30918.057174
2100;addToCart;30970.108779;30970.108779;30970.528779
2100;addToCart;31160.333166;31160.333166;31160.753166
2100;searchProduct;31225.495949;31225.495949;31226.215949
2100;searchProduct;31336.603871;31336.603871;31337.323871
2100;addToCart;31444.487457;31444.487457;31444.907457
2100;searchProduct;31470.226690;31470.226690;31470.946690
2100;searchProduct;31490.240552;31490.240552;31490.960552
2100;searchProduct;31524.573780;31524.573780;31525.293780
2100;addToCart;31617.223514;31617.223514;31617.643514
2100;searchProduct;31621.842195;31621.842195;31622.562195
2100;addToCart;31658.046869;31658.046869;31658.466869
2100;searchProduct;31696.753414;31696.753414;31697.473414
2100;addToCart;31711.913576;31711.913576;31712.333576
2100;searchProduct;31713.156846;31713.156846;31713.876846
2100;addToCart;32107.234112;32107.234112;32107.654112
2100;searchProduct;32187.607792;32187.607792;32188.327792
2100;searchProduct;32228.779534;32228.779534;32229.499534
2100;searchProduct;32326.974188;32326.974188;32327.694188
2100;searchProduct;32411.995976;32411.995976;32412.715976
2100;addToCart;32502.244792;32502.244792;32502.664792
2100;searchProduct;32771.117320;32771.117320;32771.837320
2100;searchProduct;32845.897713;32845.897713;32846.617713
2100;searchProduct;32881.188662;32881.188662;32881.908662
2100;searchProduct;32909.932458;32909.932458;32910.652458
2100;searchProduct;32941.051698;32941.051698;32941.771698
2100;addToCart;33004.681799;33004.681799;33005.101799
2100;searchProduct;33020.814461;33020.814461;33021.534461
2100;addToCart;33047.363283;33047.363283;33047.783283
2100;searchProduct;33100.338019;33100.338019;33101.058019
2100;addToCart;33252.334562;33252.334562;33252.754562
2100;createOrder;33311.019918;33311.019918;33311.539918
2100;viewOrder;33324.888427;33324.888427;33325.308427
2100;addToCart;33552.267325;33552.267325;33552.687325
2100;searchProduct;33577.729201;33577.729201;33578.449201
2100;addToCart;33711.024932;33711.024932;33711.444932
2100;searchProduct;33814.594582;33814.594582;33815.314582
2100;addToCart;33867.653185;33867.653185;33868.073185
2100;searchProduct;33894.381734;33894.381734;33895.101734
2100;searchProduct;34035.092088;34035.092088;34035.812088
2100;searchProduct;34036.818208;34036.818208;34037.538208
2100;searchProduct;34078.186439;34078.186439;34078.906439
2100;searchProduct;34177.841486;34177.841486;34178.561486
2100;createOrder;34509.260050;34509.260050;34509.780050
2100;viewOrder;34528.176338;34528.176338;34528.596338
2100;searchProduct;34803.408071;34803.408071;34804.128071
2100;searchProduct;35071.433500;35071.433500;35072.240708
2100;searchProduct;35072.120708;35072.120708;35072.863500
2100;searchProduct;35073.447943;35073.447943;35074.167943
2100;addToCart;35206.985503;35206.985503;35207.405503
2100;searchProduct;35268.001705;35268.001705;35268.721705
2100;searchProduct;35340.390843;35340.390843;35341.110843
2100;searchProduct;35692.508788;35692.508788;35693.228788
2100;searchProduct;35757.608624;35757.608624;35758.328624
2200;viewStatistics;35807.420450;35807.420450;35808.240450
2100;searchProduct;35960.496764;35960.496764;35961.216764
2100;searchProduct;36501.725850;36501.725850;36502.445850
2100;addToCart;36546.143455;36546.143455;36546.563455
2100;searchProduct;36597.559272;36597.559272;36598.279272
2100;searchProduct;36817.410561;36817.410561;36818.130561
2100;searchProduct;36889.925953;36889.925953;36890.645953
2100;addToCart;36902.591334;36902.591334;36903.011334
2100;searchProduct;36905.918499;36905.918499;36906.638499
2100;searchProduct;36935.530988;36935.530988;36936.250988
2100;searchProduct;37333.171163;37333.171163;37333.891163
2100;searchProduct;37420.722446;37420.722446;37421.442446
2100;searchProduct;37460.475506;37460.475506;37461.195506
2100;searchProduct;37643.865866;37643.865866;37644.585866
2100;searchProduct;37725.067104;37725.067104;37725.787104
2100;addToCart;37753.461509;37753.461509;37753.881509
2100;searchProduct;38088.680080;38088.680080;38089.400080
2100;searchProduct;38146.799651;38146.799651;38147.519651
2100;searchProduct;38264.650906;38264.650906;38265.370906
2100;searchProduct;38278.998265;38278.998265;38279.718265
2200;viewStatistics;38313.064722;38313.064722;38313.884722
2100;searchProduct;38464.378335;38464.378335;38465.098335
2100;searchProduct;38542.989535;38542.989535;38543.709535
2100;addToCart;38671.915550;38671.915550;38672.335550
2100;createOrder;38753.185607;38753.185607;38753.705607
2100;viewOrder;38774.912769;38774.912769;38775.332769
2100;addToCart;38806.232666;38806.232666;38806.652666
2100;searchProduct;38833.062851;38833.062851;38833.782851
2100;searchProduct;38915.681536;38915.681536;38916.401536
2000;changeStatusDelivery;38925.091040;38925.091040;38925.511040
2100;searchProduct;38939.460054;38939.460054;38940.180054
2100;searchProduct;38948.217765;38948.217765;38948.937765
2100;addToCart;38990.594289;38990.594289;38991.014289
2100;addToCart;39040.505969;39040.505969;39040.925969
2100;searchProduct;39175.583733;39175.583733;39176.303733
2100;searchProduct;39237.272311;39237.272311;39237.992311
2100;searchProduct;39256.189422;39256.189422;39256.909422
2100;searchProduct;39283.652413;39283.652413;39284.372413
2100;searchProduct;39305.275505;39305.275505;39305.995505
2100;searchProduct;39522.570288;39522.570288;39523.290288
2100;searchProduct;39586.448945;39586.448945;39587.168945
2100;searchProduct;39744.504417;39744.504417;39745.224417
2100;searchProduct;39861.799345;39861.799345;39862.519345
2100;searchProduct;40004.013393;40004.013393;40004.733393
2100;addToCart;40068.563520;40068.563520;40068.983520
2100;searchProduct;40314.301327;40314.301327;40315.021327
2100;addToCart;40360.610613;40360.610613;40361.030613
2100;searchProduct;40461.269637;40461.269637;40461.989637
2100;addToCart;40503.683357;40503.683357;40504.103357
2100;searchProduct;40528.923705;40528.923705;40529.643705
2100;searchProduct;40685.941009;40685.941009;40686.661009
2100;searchProduct;40787.578877;40787.578877;40788.298877
2100;searchProduct;40878.579432;40878.579432;40879.299432
2100;searchProduct;40911.245168;40911.245168;40911.965168
2100;searchProduct;40940.325308;40940.325308;40941.045308
2100;searchProduct;40961.336919;40961.336919;40962.056919
2100;addToCart;41037.523460;41037.523460;41037.943460
2100;searchProduct;41062.581473;41062.581473;41063.301473
2100;searchProduct;41113.679661;41113.679661;41114.399661
2100;searchProduct;41176.697525;41176.697525;41177.417525
2100;searchProduct;41214.509093;41214.509093;41215.229093
2100;searchProduct;41342.268366;41342.268366;41342.988366
2100;searchProduct;41376.546460;41376.546460;41377.266460
2100;searchProduct;41503.545350;41503.545350;41504.265350
2100;searchProduct;41511.404957;41511.404957;41512.124957
2100;searchProduct;41872.488777;41872.488777;41873.208777
2100;addToCart;41997.976029;41997.976029;41998.396029
2100;searchProduct;42434.197234;42434.197234;42434.917234
2100;searchProduct;42586.147803;42586.147803;42586.867803
2100;searchProduct;42752.671229;42752.671229;42753.391229
2100;addToCart;42762.204019;42762.204019;42762.624019
2100;searchProduct;42904.051277;42904.051277;42904.771277
2100;addToCart;43137.545732;43137.545732;43137.965732
2100;searchProduct;43176.323607;43176.323607;43177.043607
2100;createOrder;43476.276636;43476.276636;43476.796636
2100;searchProduct;43662.198436;43662.198436;43662.918436
2100;addToCart;43852.114772;43852.114772;43852.534772
2100;searchProduct;44918.030922;44918.030922;44918.750922
2100;searchProduct;44939.326320;44939.326320;44940.046320
2100;searchProduct;45591.832466;45591.832466;45592.552466
2100;searchProduct;45624.456726;45624.456726;45625.176726
2100;searchProduct;45890.094620;45890.094620;45890.814620
2100;searchProduct;46448.584845;46448.584845;46449.304845
2100;searchProduct;46585.003625;46585.003625;46585.723625
2100;addToCart;46751.292352;46751.292352;46751.712352
2100;searchProduct;46751.923672;46751.923672;46752.643672
2100;searchProduct;46771.675206;46771.675206;46772.395206
2100;searchProduct;47071.801207;47071.801207;47072.521207
2100;addToCart;47106.191075;47106.191075;47106.611075
2100;searchProduct;47182.888302;47182.888302;47183.608302
2100;addToCart;47572.193952;47572.193952;47572.613952
2100;searchProduct;47637.276413;47637.276413;47637.996413
2100;searchProduct;47653.174667;47653.174667;47653.894667
2100;searchProduct;47803.174096;47803.174096;47803.894096
2100;searchProduct;47816.978621;47816.978621;47817.698621
2100;searchProduct;47945.171202;47945.171202;47945.891202
2100;addToCart;47977.138357;47977.138357;47977.558357
2100;searchProduct;48143.419885;48143.419885;48144.139885
2100;addToCart;48185.303876;48185.303876;48185.723876
2100;searchProduct;48220.645032;48220.645032;48221.365032
2100;addToCart;48352.360027;48352.360027;48352.780027
2100;searchProduct;48422.523051;48422.523051;48423.243051
2100;searchProduct;48460.554699;48460.554699;48461.274699
2200;viewStatistics;48645.419572;48645.419572;48646.239572
2100;addToCart;48823.666887;48823.666887;48824.086887
2100;addToCart;48892.380665;48892.380665;48892.800665
2100;searchProduct;48913.079558;48913.079558;48913.799558
2100;addToCart;48943.331456;48943.331456;48943.751456
2100;searchProduct;49069.493842;49069.493842;49070.213842
2100;addToCart;49100.129944;49100.129944;49100.549944
2100;searchProduct;49242.200257;49242.200257;49242.920257
2100;searchProduct;49323.436221;49323.436221;49324.156221
2100;searchProduct;49415.445124;49415.445124;49416.165124
2100;searchProduct;49503.428163;49503.428163;49504.148163
2100;searchProduct;49727.570351;49727.570351;49728.290351
2100;addToCart;49820.506334;49820.506334;49820.926334
2100;searchProduct;49842.519556;49842.519556;49843.239556
2100;searchProduct;50007.269150;50007.269150;50007.989150
2100;addToCart;50101.674136;50101.674136;50102.094136
2100;searchProduct;50388.638357;50388.638357;50389.358357
2100;searchProduct;50401.777228;50401.777228;50402.497228
2100;searchProduct;50417.432401;50417.432401;50418.152401
2100;searchProduct;50525.333972;50525.333972;50526.053972
2100;searchProduct;50810.928866;50810.928866;50811.648866
2100;addToCart;50869.009786;50869.009786;50869.429786
2100;searchProduct;51001.756782;51001.756782;51002.476782
2100;searchProduct;51088.085995;51088.085995;51088.805995
2100;searchProduct;51159.906981;51159.906981;51160.626981
2100;searchProduct;51184.361497;51184.361497;51185.081497
2100;addToCart;51271.709031;51271.709031;51272.129031
2100;searchProduct;51591.586179;51591.586179;51592.306179
2100;searchProduct;51791.776724;51791.776724;51792.496724
2100;addToCart;51909.624042;51909.624042;51910.044042
2100;createOrder;52135.842707;52135.842707;52136.362707
2100;searchProduct;52263.880495;52263.880495;52264.600495
2100;addToCart;52333.923466;52333.923466;52334.343466
2100;searchProduct;52382.287086;52382.287086;52383.007086
2100;addToCart;52435.434493;52435.434493;52435.854493
2100;searchProduct;52442.528776;52442.528776;52443.248776
2100;searchProduct;52967.556095;52967.556095;52968.276095
2100;searchProduct;52983.777670;52983.777670;52984.497670
2100;searchProduct;53246.058753;53246.058753;53246.778753
2100;searchProduct;53284.367587;53284.367587;53285.087587
2100;searchProduct;53301.993128;53301.993128;53302.713128
2100;searchProduct;53372.279778;53372.279778;53372.999778
2100;searchProduct;53673.595782;53673.595782;53674.315782
2100;searchProduct;53702.545789;53702.545789;53703.265789
2100;searchProduct;53717.845871;53717.845871;53718.565871
2100;addToCart;53807.061368;53807.061368;53807.481368
2100;searchProduct;53814.144275;53814.144275;53814.864275
2100;searchProduct;53936.304970;53936.304970;53937.024970
2100;addToCart;54418.757019;54418.757019;54419.177019
2100;searchProduct;54457.520972;54457.520972;54458.240972
2100;searchProduct;54578.294853;54578.294853;54579.014853
2100;searchProduct;54673.967693;54673.967693;54674.687693
2100;searchProduct;54720.048932;54720.048932;54720.768932
2100;searchProduct;54899.324113;54899.324113;54900.044113
2100;searchProduct;54920.092133;54920.092133;54920.812133
2100;searchProduct;55050.097114;55050.097114;55050.817114
2100;searchProduct;55092.973275;55092.973275;55093.693275
2100;searchProduct;55156.613074;55156.613074;55157.333074
2100;searchProduct;55610.500890;55610.500890;55611.220890
2100;searchProduct;55651.903955;55651.903955;55652.623955
2100;searchProduct;55863.791631;55863.791631;55864.511631
2100;searchProduct;55930.010430;55930.010430;55930.730430
2100;searchProduct;55936.264325;55936.264325;55936.984325
2100;searchProduct;55998.173304;55998.173304;55998.893304
2100;searchProduct;56074.154639;56074.154639;56074.874639
2100;addToCart;56083.327682;56083.327682;56083.747682
2100;searchProduct;56133.164912;56133.164912;56133.884912
2100;searchProduct;56296.532958;56296.532958;56297.252958
2100;searchProduct;56397.083859;56397.083859;56397.803859
2100;addToCart;56456.319616;56456.319616;56456.739616
2100;addToCart;56796.867290;56796.867290;56797.287290
2100;searchProduct;56893.055283;56893.055283;56893.775283
2100;searchProduct;57281.062425;57281.062425;57281.782425
2100;searchProduct;57312.736373;57312.736373;57313.456373
2100;searchProduct;57488.641688;57488.641688;57489.361688
2100;searchProduct;57872.202309;57872.202309;57872.922309
2100;searchProduct;57937.178888;57937.178888;57937.898888
2100;searchProduct;58195.482475;58195.482475;58196.202475
2100;searchProduct;58234.270655;58234.270655;58234.990655
2100;searchProduct;58298.432611;58298.432611;58299.152611
2100;searchProduct;58354.694567;58354.694567;58355.414567
2100;addToCart;58568.972999;58568.972999;58569.392999
2100;searchProduct;59162.314441;59162.314441;59163.034441
2100;searchProduct;59382.889335;59382.889335;59383.609335
2100;searchProduct;59449.112582;59449.112582;59449.832582
2100;searchProduct;59465.416596;59465.416596;59466.136596
2100;addToCart;60020.554063;60020.554063;60020.974063
2100;searchProduct;60962.062020;60962.062020;60962.782020
2100;searchProduct;60978.402118;60978.402118;60979.122118
2100;searchProduct;61009.889128;61009.889128;61010.609128
2100;searchProduct;61040.794109;61040.794109;61041.514109
2100;searchProduct;61136.572861;61136.572861;61137.292861
2100;searchProduct;61395.096664;61395.096664;61395.816664
2100;searchProduct;61436.115640;61436.115640;61436.835640
2100;addToCart;61522.825132;61522.825132;61523.245132
2100;createOrder;61598.217715;61598.217715;61598.737715
2100;viewOrder;61599.141820;61599.141820;61599.561820
2100;searchProduct;62126.954006;62126.954006;62127.674006
2100;searchProduct;62161.701582;62161.701582;62162.421582
2100;searchProduct;62622.650933;62622.650933;62623.370933
2100;addToCart;62735.354048;62735.354048;62735.774048
2100;searchProduct;62796.736301;62796.736301;62797.456301
2100;addToCart;62856.281761;62856.281761;62856.701761
2100;searchProduct;62893.345799;62893.345799;62894.065799
2100;searchProduct;63091.774852;63091.774852;63092.494852
2100;addToCart;63301.834857;63301.834857;63302.254857
2100;searchProduct;63428.018131;63428.018131;63428.738131
2100;searchProduct;63542.655625;63542.655625;63543.375625
