server id;request type;request time;read request;response time
2200;addProduct;26964.533869;26964.533869;26965.033869
2100;searchProduct;26989.385176;26989.385176;26990.085176
2100;searchProduct;27008.618963;27008.618963;27009.318963
2200;addProduct;27037.017856;27037.017856;27037.517856
2200;addProduct;27219.388897;27219.388897;27219.888897
2200;addProduct;27437.415528;27437.415528;27437.915528
2100;searchProduct;28163.359348;28163.359348;28164.059348
2100;searchProduct;28185.664018;28185.664018;28186.364018
2100;searchProduct;28354.777352;28354.777352;28355.477352
2100;searchProduct;29260.141435;29260.141435;29260.841435
2100;searchProduct;29301.515967;29301.515967;29302.215967
2100;addToCart;30243.563394;30243.563394;30243.963394
2100;searchProduct;30495.346907;30495.346907;30496.046907
2100;searchProduct;30911.998644;30911.998644;30912.798644
2100;searchProduct;31455.667226;31455.667226;31456.367226
2100;searchProduct;32802.718024;32802.718024;32803.418024
2100;searchProduct;32978.785453;32978.785453;32979.485453
2100;searchProduct;33408.039596;33408.039596;33408.739596
2100;searchProduct;33443.766337;33443.766337;33444.466337
2100;searchProduct;33536.041254;33536.041254;33536.741254
2100;searchProduct;34036.935381;34036.935381;34037.635381
2100;searchProduct;34074.428541;34074.428541;34075.128541
2100;searchProduct;34312.735465;34312.735465;34313.435465
2100;searchProduct;34854.127230;34854.127230;34854.827230
2100;searchProduct;35318.214611;35318.214611;35318.914611
2100;addToCart;35378.391232;35378.391232;35378.791232
2100;searchProduct;35427.170605;35427.170605;35427.870605
2100;addToCart;35428.115239;35428.115239;35428.515239
2100;searchProduct;35557.552406;35557.552406;35558.252406
2100;searchProduct;35862.792675;35862.792675;35863.492675
2100;addToCart;36439.211748;36439.211748;36439.611748
2100;searchProduct;36556.693756;36556.693756;36557.393756
2100;searchProduct;36904.813119;36904.813119;36905.513119
2100;searchProduct;36911.355053;36911.355053;36912.055053
2100;searchProduct;36980.096745;36980.096745;36980.796745
2100;searchProduct;37422.198627;37422.198627;37422.898627
2100;searchProduct;37434.860166;37434.860166;37435.560166
2100;searchProduct;38273.418239;38273.418239;38274.118239
2100;searchProduct;38319.801627;38319.801627;38320.501627
2100;searchProduct;39463.083094;39463.083094;39463.783094
2100;searchProduct;40694.238963;40694.238963;40694.938963
2000;viewAvailableShippings;43621.532698;43621.532698;43622.132698
2100;searchProduct;44137.111994;44137.111994;44137.811994
2100;addToCart;44853.999856;44853.999856;44854.399856
2100;searchProduct;45107.496989;45107.496989;45108.196989
2000;takeInChargeShipping;45515.076725;45515.076725;45515.476725
2100;searchProduct;46209.568508;46209.568508;46210.268508
2100;searchProduct;46347.655324;46347.655324;46348.355324
2100;searchProduct;46369.877767;46369.877767;46370.577767
2100;searchProduct;46524.298411;46524.298411;46524.998411
2100;searchProduct;46537.488128;46537.488128;46538.188128
2100;searchProduct;46573.552732;46573.552732;46574.252732
2100;addToCart;46609.031509;46609.031509;46609.431509
2200;viewStatistics;46629.508202;46629.508202;46630.308202
2100;searchProduct;46747.058607;46747.058607;46747.758607
2100;searchProduct;46790.779493;46790.779493;46791.479493
2100;searchProduct;46897.785649;46897.785649;46898.485649
2100;searchProduct;47065.866040;47065.866040;47066.566040
2100;searchProduct;47266.555137;47266.555137;47267.255137
2100;addToCart;47357.330700;47357.330700;47357.730700
2100;searchProduct;47464.703697;47464.703697;47465.503697
2100;searchProduct;47477.882784;47477.882784;47478.582784
2100;searchProduct;47492.424606;47492.424606;47493.124606
2100;addToCart;47577.329794;47577.329794;47577.729794
2100;searchProduct;47646.314035;47646.314035;47647.014035
2100;addToCart;47655.466810;47655.466810;47655.866810
2100;addToCart;47664.488929;47664.488929;47664.888929
2100;searchProduct;47717.007262;47717.007262;47717.707262
2100;searchProduct;47871.442433;47871.442433;47872.142433
2100;addToCart;48020.324003;48020.324003;48020.724003
2100;createOrder;48130.179089;48130.179089;48130.679089
2100;viewOrder;48180.899864;48180.899864;48181.299864
2100;searchProduct;48244.619434;48244.619434;48245.319434
2100;searchProduct;48309.853260;48309.853260;48310.553260
2100;searchProduct;48413.949425;48413.949425;48414.649425
2100;searchProduct;48496.919460;48496.919460;48497.619460
2100;searchProduct;48624.599850;48624.599850;48625.299850
2100;searchProduct;48681.897656;48681.897656;48682.597656
2100;searchProduct;48893.776523;48893.776523;48894.476523
2100;addToCart;48948.521525;48948.521525;48948.921525
2100;addToCart;48979.560669;48979.560669;48979.960669
2100;searchProduct;49689.527727;49689.527727;49690.227727
2100;searchProduct;49905.042245;49905.042245;49905.742245
2100;searchProduct;50126.636368;50126.636368;50127.336368
2100;searchProduct;50219.414656;50219.414656;50220.114656
2100;searchProduct;51468.558858;51468.558858;51469.258858
2100;addToCart;52428.560646;52428.560646;52428.960646
2100;searchProduct;52712.882258;52712.882258;52713.582258
2100;searchProduct;53097.783003;53097.783003;53098.483003
2100;searchProduct;53196.628112;53196.628112;53197.328112
2100;addToCart;53884.388690;53884.388690;53884.788690
2100;searchProduct;54023.553605;54023.553605;54024.253605
2100;addToCart;54762.190456;54762.190456;54762.590456
2100;searchProduct;54991.423888;54991.423888;54992.123888
2100;searchProduct;55643.775390;55643.775390;55644.475390
2100;searchProduct;55698.855300;55698.855300;55699.555300
2100;addToCart;55723.183676;55723.183676;55723.583676
2100;searchProduct;55765.909945;55765.909945;55766.609945
2100;addToCart;56028.530999;56028.530999;56028.930999
2100;searchProduct;56189.086785;56189.086785;56189.786785
2100;searchProduct;56254.385734;56254.385734;56255.085734
2100;searchProduct;56352.196420;56352.196420;56352.896420
2100;addToCart;56511.411067;56511.411067;56511.811067
2100;searchProduct;56723.343413;56723.343413;56724.043413
2100;searchProduct;56779.076350;56779.076350;56779.776350
2100;addToCart;56801.892906;56801.892906;56802.292906
2100;addToCart;56969.712114;56969.712114;56970.112114
2100;searchProduct;57046.127155;57046.127155;57046.827155
2100;addToCart;57669.340297;57669.340297;57669.740297
2100;searchProduct;57758.585282;57758.585282;57759.285282
2100;searchProduct;57851.362878;57851.362878;57852.062878
2100;searchProduct;57917.290358;57917.290358;57917.990358
2100;searchProduct;57938.485807;57938.485807;57939.185807
2100;searchProduct;58114.208691;58114.208691;58114.908691
2100;searchProduct;58150.723650;58150.723650;58151.423650
2100;searchProduct;58186.741565;58186.741565;58187.441565
2100;searchProduct;58496.921427;58496.921427;58497.621427
2100;searchProduct;58994.830927;58994.830927;58995.530927
2100;searchProduct;59112.650222;59112.650222;59113.350222
2100;searchProduct;59139.968436;59139.968436;59140.668436
2100;searchProduct;59952.423251;59952.423251;59953.123251
2100;searchProduct;60024.404902;60024.404902;60025.104902
2100;searchProduct;60250.636929;60250.636929;60251.436929
2100;searchProduct;60352.754250;60352.754250;60353.454250
2100;searchProduct;60428.172160;60428.172160;60428.872160
2100;searchProduct;60465.964285;60465.964285;60466.664285
2100;addToCart;60692.274008;60692.274008;60692.674008
2100;searchProduct;60789.456408;60789.456408;60790.156408
2100;searchProduct;61150.639745;61150.639745;61151.339745
2100;searchProduct;61150.681210;61150.739745;61152.039745
2100;addToCart;61347.101624;61347.101624;61347.501624
2100;searchProduct;61392.536932;61392.536932;61393.236932
2100;searchProduct;61418.224395;61418.224395;61418.924395
2100;searchProduct;61608.019781;61608.019781;61608.719781
2100;addToCart;61624.618526;61624.618526;61625.018526
2100;searchProduct;61843.371803;61843.371803;61844.071803
2100;searchProduct;62046.645675;62046.645675;62047.345675
2100;searchProduct;62173.387434;62173.387434;62174.087434
2100;searchProduct;62593.893334;62593.893334;62594.593334
2100;searchProduct;62650.957719;62650.957719;62651.657719
2100;searchProduct;62909.382263;62909.382263;62910.082263
2100;searchProduct;62910.660410;62910.660410;62911.360410
2100;searchProduct;63374.684651;63374.684651;63375.384651
2100;searchProduct;65538.488134;65538.488134;65539.188134
2100;searchProduct;66579.345401;66579.345401;66580.045401
2100;searchProduct;66646.804684;66646.804684;66647.504684
2100;searchProduct;66711.660074;66711.660074;66712.360074
2100;addToCart;67011.516359;67011.516359;67011.916359
2000;viewAvailableShippings;67574.045348;67574.045348;67574.645348
2100;createOrder;67601.681812;67601.681812;67602.181812
2100;searchProduct;68868.485196;68868.485196;68869.185196
2100;searchProduct;68935.891502;68935.891502;68936.591502
2100;searchProduct;69189.908215;69189.908215;69190.608215
2000;takeInChargeShipping;69463.844230;69463.844230;69464.244230
2100;searchProduct;70069.840151;70069.840151;70070.540151
2100;searchProduct;70158.543360;70158.543360;70159.243360
2100;searchProduct;70330.840628;70330.840628;70331.540628
2100;searchProduct;70479.868770;70479.868770;70480.568770
2100;searchProduct;70601.349455;70601.349455;70602.049455
2100;searchProduct;70610.237616;70610.237616;70610.937616
2100;searchProduct;70628.916208;70628.916208;70629.616208
2100;searchProduct;70723.195820;70723.195820;70723.895820
2100;searchProduct;70779.199420;70779.199420;70779.899420
2100;searchProduct;70791.613384;70791.613384;70792.313384
2100;searchProduct;70896.838077;70896.838077;70897.538077
2100;searchProduct;70963.284094;70963.284094;70963.984094
2100;searchProduct;71432.306950;71432.306950;71433.006950
2100;searchProduct;71450.044805;71450.044805;71450.744805
2100;searchProduct;71475.510469;71475.510469;71476.210469
2000;changeStatusDelivery;71489.445434;71489.445434;71489.845434
2000;viewAvailableShippings;71553.979956;71553.979956;71554.579956
2100;searchProduct;71704.867094;71704.867094;71705.567094
2100;searchProduct;71789.880318;71789.880318;71790.580318
2100;searchProduct;71822.412189;71822.412189;71823.112189
2100;searchProduct;71885.020694;71885.020694;71885.720694
2100;searchProduct;71984.605401;71984.605401;71985.305401
2100;searchProduct;72000.737517;72000.737517;72001.437517
2100;searchProduct;72156.990100;72156.990100;72157.690100
2100;searchProduct;72321.949427;72321.949427;72322.649427
2100;searchProduct;72364.678693;72364.678693;72365.378693
2100;searchProduct;72436.575178;72436.575178;72437.275178
2100;searchProduct;72581.515729;72581.515729;72582.215729
2100;searchProduct;72593.151174;72593.151174;72593.851174
2100;searchProduct;72747.718643;72747.718643;72748.418643
2100;searchProduct;72950.914769;72950.914769;72951.614769
2100;addToCart;72978.740683;72978.740683;72979.140683
2100;addToCart;72980.528642;72980.528642;72980.928642
2100;searchProduct;72995.589171;72995.589171;72996.289171
2100;addToCart;73121.085882;73121.085882;73121.485882
2100;searchProduct;73122.328888;73122.328888;73123.028888
2100;searchProduct;73349.084025;73349.084025;73349.784025
2100;searchProduct;73638.819561;73638.819561;73639.519561
2100;searchProduct;73709.513021;73709.513021;73710.213021
2100;searchProduct;73740.911292;73740.911292;73741.611292
2100;searchProduct;73865.327652;73865.327652;73866.027652
2100;searchProduct;73901.060690;73901.060690;73901.760690
2100;searchProduct;73901.584301;73901.584301;73902.460690
2100;searchProduct;74050.293615;74050.293615;74050.993615
2100;addToCart;74132.473236;74132.473236;74132.873236
2000;takeInChargeShipping;74154.041221;74154.041221;74154.441221
2100;searchProduct;74419.484444;74419.484444;74420.184444
2100;addToCart;74520.012609;74520.012609;74520.412609
2100;createOrder;74592.670228;74592.670228;74593.170228
2100;searchProduct;74643.719877;74643.719877;74644.419877
2100;viewOrder;74651.793859;74651.793859;74652.193859
2100;searchProduct;74653.013920;74653.013920;74653.713920
2100;searchProduct;74683.490588;74683.490588;74684.190588
2100;searchProduct;74708.345453;74708.345453;74709.045453
2100;addToCart;74792.425798;74792.425798;74792.825798
2100;addToCart;74793.405994;74793.405994;74793.805994
2100;searchProduct;75086.907248;75086.907248;75087.607248
2100;searchProduct;75182.732650;75182.732650;75183.432650
2100;searchProduct;75203.666012;75203.666012;75204.366012
2100;searchProduct;75247.310931;75247.310931;75248.010931
2100;addToCart;75363.586130;75363.586130;75363.986130
2100;searchProduct;75379.947929;75379.947929;75380.647929
2100;searchProduct;75847.064670;75847.064670;75847.764670
2100;searchProduct;75958.665812;75958.665812;75959.365812
2100;searchProduct;76156.607345;76156.607345;76157.307345
2100;searchProduct;76382.024286;76382.024286;76382.724286
2000;takeInChargeShipping;76657.618832;76657.618832;76658.018832
2100;searchProduct;77606.455051;77606.455051;77607.155051
2100;searchProduct;77937.363393;77937.363393;77938.063393
2100;searchProduct;77943.043073;77943.043073;77943.743073
2100;searchProduct;78014.304270;78014.304270;78015.004270
2100;searchProduct;78119.722780;78119.722780;78120.422780
2100;searchProduct;78249.953503;78249.953503;78250.653503
2100;searchProduct;78404.030483;78404.030483;78404.730483
2100;searchProduct;78495.974073;78495.974073;78496.674073
2100;addToCart;78504.765267;78504.765267;78505.165267
2100;addToCart;78566.079225;78566.079225;78566.479225
2100;searchProduct;78801.899107;78801.899107;78802.599107
2100;searchProduct;78912.373312;78912.373312;78913.073312
2100;addToCart;79091.746212;79091.746212;79092.146212
2100;searchProduct;79445.751409;79445.751409;79446.451409
2100;searchProduct;79589.877480;79589.877480;79590.577480
2100;searchProduct;79671.486025;79671.486025;79672.186025
2100;searchProduct;79699.742324;79699.742324;79700.442324
2100;addToCart;80165.750208;80165.750208;80166.150208
2100;searchProduct;80259.163019;80259.163019;80259.863019
2100;addToCart;80391.068820;80391.068820;80391.468820
2100;searchProduct;80767.943085;80767.943085;80768.643085
2200;viewStatistics;80895.833186;80895.833186;80896.633186
2100;searchProduct;80960.859213;80960.859213;80961.559213
2100;searchProduct;81007.660607;81007.660607;81008.360607
2100;searchProduct;81108.673668;81108.673668;81109.373668
2100;searchProduct;81137.704516;81137.704516;81138.404516
2100;addToCart;81310.898105;81310.898105;81311.298105
2100;createOrder;81359.483967;81359.483967;81359.983967
2100;searchProduct;81382.424398;81382.424398;81383.124398
2100;viewOrder;81394.368134;81394.368134;81394.768134
2100;searchProduct;81953.545379;81953.545379;81954.245379
2100;searchProduct;82331.911946;82331.911946;82332.611946
2100;addToCart;82491.444272;82491.444272;82491.844272
2100;searchProduct;82499.990646;82499.990646;82500.690646
2100;searchProduct;83237.386629;83237.386629;83238.086629
2100;searchProduct;83490.891752;83490.891752;83491.591752
2100;searchProduct;83802.252834;83802.252834;83802.952834
2100;searchProduct;83803.151285;83803.151285;83803.851285
2100;searchProduct;83880.032489;83880.032489;83880.732489
2100;searchProduct;83998.418680;83998.418680;83999.118680
2100;addToCart;84340.486565;84340.486565;84340.886565
2100;addToCart;85094.161490;85094.161490;85094.561490
2200;viewStatistics;85182.530342;85182.530342;85183.330342
2200;addProduct;85241.094244;85241.094244;85241.594244
2100;searchProduct;85499.670995;85499.670995;85500.470995
2100;searchProduct;86045.316047;86045.316047;86046.016047
2100;searchProduct;86166.827820;86166.827820;86167.527820
2100;searchProduct;86176.345635;86176.345635;86177.045635
2100;searchProduct;86268.417008;86268.417008;86269.117008
2100;searchProduct;86578.805030;86578.805030;86579.505030
2100;searchProduct;86578.816967;86578.905030;86580.205030
2100;searchProduct;86941.350571;86941.350571;86942.050571
2100;searchProduct;86947.557094;86947.557094;86948.257094
2100;searchProduct;87065.583348;87065.583348;87066.283348
2100;addToCart;87464.647607;87464.647607;87465.047607
2100;searchProduct;87587.720282;87587.720282;87588.420282
2100;searchProduct;88162.631657;88162.631657;88163.331657
2100;searchProduct;88480.277571;88480.277571;88480.977571
2100;searchProduct;88603.363827;88603.363827;88604.063827
2100;searchProduct;88796.116863;88796.116863;88796.816863
2100;searchProduct;89249.312199;89249.312199;89250.012199
2100;addToCart;89377.995163;89377.995163;89378.395163
2100;searchProduct;89502.259989;89502.259989;89502.959989
2100;searchProduct;89996.569318;89996.569318;89997.269318
2100;searchProduct;90308.902286;90308.902286;90309.602286
2100;searchProduct;90931.519777;90931.519777;90932.219777
2100;searchProduct;91039.056893;91039.056893;91039.756893
2100;searchProduct;91116.388838;91116.388838;91117.088838
2100;searchProduct;91588.885688;91588.885688;91589.585688
2100;searchProduct;91706.423123;91706.423123;91707.123123
2100;searchProduct;92038.276223;92038.276223;92038.976223
2100;searchProduct;92384.347031;92384.347031;92385.047031
2100;searchProduct;92397.964215;92397.964215;92398.664215
2100;addToCart;92757.897308;92757.897308;92758.297308
2100;searchProduct;93200.718806;93200.718806;93201.418806
2100;addToCart;93243.302803;93243.302803;93243.702803
2100;searchProduct;93246.340368;93246.340368;93247.040368
2100;searchProduct;93364.219714;93364.219714;93364.919714
2100;searchProduct;93439.535443;93439.535443;93440.235443
2100;searchProduct;93592.871208;93592.871208;93593.571208
2100;searchProduct;93706.233147;93706.233147;93706.933147
2100;searchProduct;93941.634753;93941.634753;93942.334753
2100;searchProduct;94107.207439;94107.207439;94107.907439
2100;searchProduct;94607.865329;94607.865329;94608.565329
2100;searchProduct;94649.207566;94649.207566;94649.907566
2100;searchProduct;94813.478337;94813.478337;94814.178337
2100;searchProduct;94818.897764;94818.897764;94819.597764
2100;searchProduct;95026.965897;95026.965897;95027.665897
2100;addToCart;95060.676278;95060.676278;95061.076278
2100;searchProduct;95097.958547;95097.958547;95098.658547
2100;searchProduct;95273.309210;95273.309210;95274.009210
2100;searchProduct;95325.276264;95325.276264;95325.976264
2100;addToCart;95434.451170;95434.451170;95434.851170
2100;searchProduct;95709.536066;95709.536066;95710.236066
2100;searchProduct;95783.054714;95783.054714;95783.754714
2100;searchProduct;95893.090767;95893.090767;95893.790767
2100;searchProduct;95945.340415;95945.340415;95946.040415
2100;searchProduct;95956.916074;95956.916074;95957.616074
2100;searchProduct;95974.974275;95974.974275;95975.674275
2100;searchProduct;96659.047439;96659.047439;96659.747439
2100;searchProduct;96681.762705;96681.762705;96682.462705
2100;searchProduct;96709.161025;96709.161025;96709.861025
2100;searchProduct;96761.242277;96761.242277;96761.942277
2100;searchProduct;96893.979430;96893.979430;96894.679430
2100;addToCart;97202.803649;97202.803649;97203.203649
2100;searchProduct;97318.413062;97318.413062;97319.113062
2100;searchProduct;97825.866050;97825.866050;97826.566050
2100;searchProduct;97947.568410;97947.568410;97948.268410
2100;addToCart;98040.306011;98040.306011;98040.706011
2100;searchProduct;98677.448489;98677.448489;98678.148489
2100;searchProduct;98915.515013;98915.515013;98916.215013
2100;searchProduct;99419.246700;99419.246700;99419.946700
2100;searchProduct;99599.517083;99599.517083;99600.217083
2100;searchProduct;99637.829180;99637.829180;99638.529180
2100;addToCart;99746.142285;99746.142285;99746.542285
2100;searchProduct;99826.528316;99826.528316;99827.228316
2100;searchProduct;99990.639936;99990.639936;99991.339936
2100;searchProduct;100190.397668;100190.397668;100191.097668
2100;addToCart;100273.666404;100273.666404;100274.066404
2100;searchProduct;100435.011558;100435.011558;100435.711558
2100;addToCart;100553.463031;100553.463031;100553.863031
2100;searchProduct;100692.954596;100692.954596;100693.654596
2100;searchProduct;100963.181104;100963.181104;100963.881104
2100;searchProduct;101284.477913;101284.477913;101285.177913
2100;searchProduct;101571.141162;101571.141162;101571.841162
2100;searchProduct;101997.684558;101997.684558;101998.384558
2100;searchProduct;102198.083086;102198.083086;102198.783086
2100;addToCart;102336.503756;102336.503756;102336.903756
2100;searchProduct;102765.245296;102765.245296;102765.945296
2100;searchProduct;103231.784779;103231.784779;103232.484779
2100;searchProduct;103468.121438;103468.121438;103468.821438
2100;searchProduct;104191.104465;104191.104465;104191.804465
2100;searchProduct;104265.192452;104265.192452;104265.892452
2200;viewStatistics;105086.454466;105086.454466;105087.254466
2100;searchProduct;106033.780888;106033.780888;106034.480888
2100;searchProduct;108036.497575;108036.497575;108037.197575
2100;searchProduct;108295.370082;108295.370082;108296.070082
2100;searchProduct;108373.620895;108373.620895;108374.320895
2100;searchProduct;108598.436847;108598.436847;108599.136847
2100;searchProduct;108664.766219;108664.766219;108665.466219
2100;searchProduct;108686.413549;108686.413549;108687.113549
2100;searchProduct;108717.992220;108717.992220;108718.692220
2100;searchProduct;108885.928802;108885.928802;108886.628802
2000;changeStatusDelivery;108930.037190;108930.037190;108930.437190
2100;addToCart;109014.576951;109014.576951;109014.976951
2100;searchProduct;109068.647331;109068.647331;109069.347331
2100;searchProduct;109080.463112;109080.463112;109081.163112
2100;searchProduct;109390.686364;109390.686364;109391.386364
2100;searchProduct;109681.353934;109681.353934;109682.053934
2100;searchProduct;109747.426071;109747.426071;109748.126071
2100;addToCart;109854.736764;109854.736764;109855.136764
2100;searchProduct;110027.908560;110027.908560;110028.608560
2100;searchProduct;110171.576319;110171.576319;110172.276319
2100;searchProduct;110625.800106;110625.800106;110626.500106
2100;searchProduct;110791.753691;110791.753691;110792.453691
2100;searchProduct;111083.509654;111083.509654;111084.209654
2100;searchProduct;111339.497746;111339.497746;111340.197746
2000;changeStatusDelivery;111767.701613;111767.701613;111768.101613
2100;searchProduct;111968.473230;111968.473230;111969.173230
2100;searchProduct;112109.814201;112109.814201;112110.514201
2100;searchProduct;112353.855484;112353.855484;112354.555484
2100;addToCart;112473.689699;112473.689699;112474.089699
2000;changeStatusDelivery;112596.314937;112596.314937;112596.714937
2100;searchProduct;112660.897197;112660.897197;112661.597197
2100;addToCart;112747.709396;112747.709396;112748.109396
2100;searchProduct;112860.717729;112860.717729;112861.417729
2100;searchProduct;112985.861063;112985.861063;112986.561063
2100;addToCart;113033.626948;113033.626948;113034.026948
2100;searchProduct;113327.487565;113327.487565;113328.187565
2100;addToCart;113407.395422;113407.395422;113407.795422
2100;searchProduct;113434.437061;113434.437061;113435.137061
2100;searchProduct;113541.634827;113541.634827;113542.334827
2100;searchProduct;113692.488130;113692.488130;113693.188130
2100;searchProduct;113693.522644;113693.522644;113694.222644
2100;createOrder;113769.778824;113769.778824;113770.278824
2100;viewOrder;113779.807699;113779.807699;113780.207699
2100;searchProduct;113787.470761;113787.470761;113788.170761
2100;searchProduct;114037.051487;114037.051487;114037.751487
2100;addToCart;114040.308507;114040.308507;114040.708507
2100;searchProduct;114044.600505;114044.600505;114045.300505
2100;searchProduct;114287.650430;114287.650430;114288.350430
2100;addToCart;114774.272341;114774.272341;114774.672341
2100;searchProduct;114803.560632;114803.560632;114804.260632
2100;searchProduct;114903.550321;114903.550321;114904.250321
2100;addToCart;115290.834431;115290.834431;115291.234431
2100;searchProduct;115307.360281;115307.360281;115308.060281
2100;searchProduct;115568.776185;115568.776185;115569.476185
2100;searchProduct;115664.004909;115664.004909;115664.704909
2100;searchProduct;115879.410860;115879.410860;115880.110860
2100;addToCart;116242.540480;116242.540480;116242.940480
2100;searchProduct;116814.298224;116814.298224;116814.998224
2100;createOrder;116857.963443;116857.963443;116858.463443
2100;viewOrder;116893.411634;116893.411634;116893.811634
2200;viewStatistics;117051.108336;117051.108336;117051.908336
2100;addToCart;117287.038133;117287.038133;117287.438133
2100;searchProduct;117298.536147;117298.536147;117299.236147
2100;searchProduct;117497.080689;117497.080689;117497.780689
2100;searchProduct;117658.511543;117658.511543;117659.211543
2100;searchProduct;117731.711732;117731.711732;117732.411732
2100;searchProduct;117796.223923;117796.223923;117796.923923
2100;searchProduct;117905.722862;117905.722862;117906.422862
2100;addToCart;118343.470388;118343.470388;118343.870388
2100;searchProduct;118590.379339;118590.379339;118591.079339
2000;changeStatusDelivery;118647.942022;118647.942022;118648.342022
2100;searchProduct;118986.302265;118986.302265;118987.002265
2000;changeStatusDelivery;119224.395389;119224.395389;119224.795389
2100;searchProduct;119246.307418;119246.307418;119247.007418
2100;searchProduct;119273.684246;119273.684246;119274.384246
2100;searchProduct;119414.545857;119414.545857;119415.245857
2100;searchProduct;119948.040164;119948.040164;119948.740164
2200;addProduct;120038.190572;120038.190572;120038.690572
2100;searchProduct;120243.130776;120243.130776;120243.830776
2200;viewStatistics;120380.759944;120380.759944;120381.559944
2100;addToCart;120420.864050;120420.864050;120421.264050
2100;searchProduct;120611.208992;120611.208992;120611.908992
2100;addToCart;120819.624850;120819.624850;120820.024850
2100;searchProduct;121235.264466;121235.264466;121235.964466
2100;searchProduct;121285.060434;121285.060434;121285.760434
2100;searchProduct;121514.738471;121514.738471;121515.438471
2100;searchProduct;121559.993185;121559.993185;121560.693185
2100;addToCart;121681.503736;121681.503736;121681.903736
2100;searchProduct;121942.524737;121942.524737;121943.224737
2000;changeStatusDelivery;122198.265723;122198.265723;122198.665723
2100;searchProduct;123799.844728;123799.844728;123800.544728
2000;changeStatusDelivery;123908.280053;123908.280053;123908.680053
2100;searchProduct;123973.558858;123973.558858;123974.258858
2100;searchProduct;124326.895034;124326.895034;124327.595034
2100;searchProduct;125446.734780;125446.734780;125447.434780
2100;searchProduct;125622.566021;125622.566021;125623.266021
2100;searchProduct;125753.272633;125753.272633;125753.972633
2100;searchProduct;126327.282839;126327.282839;126327.982839
2100;searchProduct;126344.094276;126344.094276;126344.794276
2100;searchProduct;126522.494617;126522.494617;126523.194617
2100;searchProduct;127027.821212;127027.821212;127028.521212
2100;searchProduct;127307.782904;127307.782904;127308.482904
2100;searchProduct;128190.714749;128190.714749;128191.414749
2100;searchProduct;128409.872865;128409.872865;128410.572865
2100;searchProduct;128596.521948;128596.521948;128597.221948
2200;addProduct;128939.117572;128939.117572;128939.617572
